Date,S&P 500 COMPOSITE
29/11/2007,1469.72
30/11/2007,1481.14
3/12/2007,1472.42
4/12/2007,1462.79
5/12/2007,1485.01
6/12/2007,1507.34
7/12/2007,1504.66
10/12/2007,1515.96
11/12/2007,1477.65
12/12/2007,1486.59
13/12/2007,1488.41
14/12/2007,1467.95
17/12/2007,1445.9
18/12/2007,1454.98
19/12/2007,1453
20/12/2007,1460.12
21/12/2007,1484.46
24/12/2007,1496.45
25/12/2007,1496.45
26/12/2007,1497.66
27/12/2007,1476.37
28/12/2007,1478.49
31/12/2007,1468.36
1/01/2008,1468.36
2/01/2008,1447.16
3/01/2008,1447.16
4/01/2008,1411.63
7/01/2008,1416.18
8/01/2008,1390.19
9/01/2008,1409.13
10/01/2008,1420.33
11/01/2008,1401.02
14/01/2008,1416.25
15/01/2008,1380.95
16/01/2008,1373.2
17/01/2008,1333.25
18/01/2008,1325.19
21/01/2008,1325.19
22/01/2008,1310.5
23/01/2008,1338.6
24/01/2008,1352.07
25/01/2008,1330.61
28/01/2008,1353.97
29/01/2008,1362.3
30/01/2008,1355.81
31/01/2008,1378.55
1/02/2008,1395.42
4/02/2008,1380.82
5/02/2008,1336.64
6/02/2008,1326.45
7/02/2008,1336.91
8/02/2008,1331.29
11/02/2008,1339.13
12/02/2008,1348.86
13/02/2008,1367.21
14/02/2008,1348.86
15/02/2008,1349.99
18/02/2008,1349.99
19/02/2008,1348.78
20/02/2008,1360.03
21/02/2008,1342.53
22/02/2008,1353.11
25/02/2008,1371.8
26/02/2008,1381.29
27/02/2008,1380.02
28/02/2008,1367.68
29/02/2008,1330.63
3/03/2008,1331.34
4/03/2008,1326.75
5/03/2008,1333.7
6/03/2008,1304.34
7/03/2008,1293.37
10/03/2008,1273.37
11/03/2008,1320.65
12/03/2008,1308.77
13/03/2008,1315.48
14/03/2008,1288.14
17/03/2008,1276.6
18/03/2008,1330.74
19/03/2008,1298.42
20/03/2008,1329.51
21/03/2008,1329.51
24/03/2008,1349.88
25/03/2008,1352.99
26/03/2008,1341.13
27/03/2008,1325.76
28/03/2008,1315.22
31/03/2008,1322.7
1/04/2008,1370.18
2/04/2008,1367.53
3/04/2008,1369.31
4/04/2008,1370.4
7/04/2008,1372.54
8/04/2008,1365.54
9/04/2008,1354.49
10/04/2008,1360.55
11/04/2008,1332.83
14/04/2008,1328.32
15/04/2008,1334.43
16/04/2008,1364.71
17/04/2008,1365.56
18/04/2008,1390.33
21/04/2008,1388.17
22/04/2008,1375.94
23/04/2008,1379.93
24/04/2008,1388.82
25/04/2008,1397.84
28/04/2008,1396.37
29/04/2008,1390.94
30/04/2008,1385.59
1/05/2008,1409.34
2/05/2008,1413.9
5/05/2008,1407.49
6/05/2008,1418.26
7/05/2008,1392.57
8/05/2008,1397.68
9/05/2008,1388.28
12/05/2008,1403.58
13/05/2008,1403.04
14/05/2008,1408.66
15/05/2008,1423.57
16/05/2008,1425.35
19/05/2008,1426.63
20/05/2008,1413.4
21/05/2008,1390.71
22/05/2008,1394.35
23/05/2008,1375.93
26/05/2008,1375.93
27/05/2008,1385.35
28/05/2008,1390.84
29/05/2008,1398.26
30/05/2008,1400.38
2/06/2008,1385.67
3/06/2008,1377.65
4/06/2008,1377.2
5/06/2008,1404.05
6/06/2008,1360.68
9/06/2008,1361.76
10/06/2008,1358.44
11/06/2008,1335.49
12/06/2008,1339.87
13/06/2008,1360.03
16/06/2008,1360.14
17/06/2008,1350.93
18/06/2008,1337.81
19/06/2008,1342.83
20/06/2008,1317.93
23/06/2008,1318
24/06/2008,1314.29
25/06/2008,1321.97
26/06/2008,1283.15
27/06/2008,1278.38
30/06/2008,1280
1/07/2008,1284.91
2/07/2008,1261.52
3/07/2008,1262.9
4/07/2008,1262.9
7/07/2008,1252.31
8/07/2008,1273.7
9/07/2008,1244.69
10/07/2008,1253.39
11/07/2008,1239.49
14/07/2008,1228.3
15/07/2008,1214.91
16/07/2008,1245.36
17/07/2008,1260.32
18/07/2008,1260.68
21/07/2008,1260
22/07/2008,1277
23/07/2008,1282.19
24/07/2008,1252.54
25/07/2008,1257.76
28/07/2008,1234.37
29/07/2008,1263.2
30/07/2008,1284.26
31/07/2008,1267.38
1/08/2008,1260.31
4/08/2008,1249.01
5/08/2008,1284.88
6/08/2008,1289.19
7/08/2008,1266.07
8/08/2008,1296.32
11/08/2008,1305.32
12/08/2008,1289.59
13/08/2008,1285.83
14/08/2008,1292.93
15/08/2008,1298.2
18/08/2008,1278.6
19/08/2008,1266.69
20/08/2008,1274.54
21/08/2008,1277.72
22/08/2008,1292.2
25/08/2008,1266.84
26/08/2008,1271.51
27/08/2008,1281.66
28/08/2008,1300.68
29/08/2008,1282.83
1/09/2008,1282.83
2/09/2008,1277.58
3/09/2008,1274.98
4/09/2008,1236.83
5/09/2008,1242.31
8/09/2008,1267.79
9/09/2008,1224.51
10/09/2008,1232.04
11/09/2008,1249.05
12/09/2008,1251.7
15/09/2008,1192.7
16/09/2008,1213.59
17/09/2008,1156.39
18/09/2008,1206.51
19/09/2008,1255.08
22/09/2008,1207.09
23/09/2008,1188.22
24/09/2008,1185.87
25/09/2008,1209.18
26/09/2008,1213.01
29/09/2008,1106.39
30/09/2008,1166.36
1/10/2008,1161.06
2/10/2008,1114.28
3/10/2008,1099.23
6/10/2008,1056.89
7/10/2008,996.23
8/10/2008,984.94
9/10/2008,909.92
10/10/2008,899.22
13/10/2008,1003.35
14/10/2008,998.01
15/10/2008,907.84
16/10/2008,946.43
17/10/2008,940.55
20/10/2008,985.4
21/10/2008,955.05
22/10/2008,896.78
23/10/2008,908.11
24/10/2008,876.77
27/10/2008,848.92
28/10/2008,940.51
29/10/2008,930.09
30/10/2008,954.09
31/10/2008,968.75
3/11/2008,966.3
4/11/2008,1005.75
5/11/2008,952.77
6/11/2008,904.88
7/11/2008,930.99
10/11/2008,919.21
11/11/2008,898.95
12/11/2008,852.3
13/11/2008,911.29
14/11/2008,873.29
17/11/2008,850.75
18/11/2008,859.12
19/11/2008,806.58
20/11/2008,752.44
21/11/2008,800.03
24/11/2008,851.81
25/11/2008,857.39
26/11/2008,887.68
27/11/2008,887.68
28/11/2008,896.24
1/12/2008,816.21
2/12/2008,848.81
3/12/2008,870.74
4/12/2008,845.22
5/12/2008,876.07
8/12/2008,909.7
9/12/2008,888.67
10/12/2008,899.24
11/12/2008,873.59
12/12/2008,879.73
15/12/2008,868.57
16/12/2008,913.18
17/12/2008,904.42
18/12/2008,885.28
19/12/2008,887.88
22/12/2008,871.63
23/12/2008,863.16
24/12/2008,868.15
25/12/2008,868.15
26/12/2008,872.8
29/12/2008,869.42
30/12/2008,890.64
31/12/2008,903.25
1/01/2009,903.25
2/01/2009,931.8
5/01/2009,927.45
6/01/2009,934.7
7/01/2009,906.65
8/01/2009,909.73
9/01/2009,890.35
12/01/2009,870.26
13/01/2009,871.79
14/01/2009,842.62
15/01/2009,843.74
16/01/2009,850.12
19/01/2009,850.12
20/01/2009,805.22
21/01/2009,840.24
22/01/2009,827.5
23/01/2009,831.95
26/01/2009,836.57
27/01/2009,845.71
28/01/2009,874.09
29/01/2009,845.14
30/01/2009,825.88
2/02/2009,825.44
3/02/2009,838.51
4/02/2009,832.23
5/02/2009,845.85
6/02/2009,868.6
9/02/2009,869.89
10/02/2009,827.16
11/02/2009,833.74
12/02/2009,835.19
13/02/2009,826.84
16/02/2009,826.84
17/02/2009,789.17
18/02/2009,788.42
19/02/2009,778.94
20/02/2009,770.05
23/02/2009,743.33
24/02/2009,773.14
25/02/2009,764.9
26/02/2009,752.83
27/02/2009,735.09
2/03/2009,700.82
3/03/2009,696.33
4/03/2009,712.87
5/03/2009,682.55
6/03/2009,683.38
9/03/2009,676.53
10/03/2009,719.6
11/03/2009,721.36
12/03/2009,750.74
13/03/2009,756.55
16/03/2009,753.89
17/03/2009,778.12
18/03/2009,794.35
19/03/2009,784.04
20/03/2009,768.54
23/03/2009,822.92
24/03/2009,806.12
25/03/2009,813.88
26/03/2009,832.86
27/03/2009,815.94
30/03/2009,787.53
31/03/2009,797.87
1/04/2009,811.08
2/04/2009,834.38
3/04/2009,842.5
6/04/2009,835.48
7/04/2009,815.55
8/04/2009,825.16
9/04/2009,856.56
10/04/2009,856.56
13/04/2009,858.73
14/04/2009,841.5
15/04/2009,852.06
16/04/2009,865.3
17/04/2009,869.6
20/04/2009,832.39
21/04/2009,850.08
22/04/2009,843.55
23/04/2009,851.92
24/04/2009,866.23
27/04/2009,857.51
28/04/2009,855.16
29/04/2009,873.64
30/04/2009,872.81
1/05/2009,877.52
4/05/2009,907.24
5/05/2009,903.8
6/05/2009,919.53
7/05/2009,907.39
8/05/2009,929.23
11/05/2009,909.24
12/05/2009,908.35
13/05/2009,883.92
14/05/2009,893.07
15/05/2009,882.88
18/05/2009,909.71
19/05/2009,908.13
20/05/2009,903.47
21/05/2009,888.33
22/05/2009,887
25/05/2009,887
26/05/2009,910.33
27/05/2009,893.06
28/05/2009,906.83
29/05/2009,919.14
1/06/2009,942.87
2/06/2009,944.74
3/06/2009,931.76
4/06/2009,942.46
5/06/2009,940.09
8/06/2009,939.14
9/06/2009,942.43
10/06/2009,939.15
11/06/2009,944.89
12/06/2009,946.21
15/06/2009,923.72
16/06/2009,911.97
17/06/2009,910.71
18/06/2009,918.37
19/06/2009,921.23
22/06/2009,893.04
23/06/2009,895.1
24/06/2009,900.94
25/06/2009,920.26
26/06/2009,918.9
29/06/2009,927.23
30/06/2009,919.32
1/07/2009,923.33
2/07/2009,896.42
3/07/2009,896.42
6/07/2009,898.72
7/07/2009,881.03
8/07/2009,879.56
9/07/2009,882.68
10/07/2009,879.13
13/07/2009,901.05
14/07/2009,905.84
15/07/2009,932.68
16/07/2009,940.74
17/07/2009,940.38
20/07/2009,951.13
21/07/2009,954.58
22/07/2009,954.07
23/07/2009,976.29
24/07/2009,979.26
27/07/2009,982.18
28/07/2009,979.62
29/07/2009,975.15
30/07/2009,986.75
31/07/2009,987.48
3/08/2009,1002.63
4/08/2009,1005.65
5/08/2009,1002.72
6/08/2009,997.08
7/08/2009,1010.48
10/08/2009,1007.1
11/08/2009,994.35
12/08/2009,1005.81
13/08/2009,1012.73
14/08/2009,1004.09
17/08/2009,979.73
18/08/2009,989.67
19/08/2009,996.46
20/08/2009,1007.37
21/08/2009,1026.13
24/08/2009,1025.57
25/08/2009,1028
26/08/2009,1028.12
27/08/2009,1030.98
28/08/2009,1028.93
31/08/2009,1020.62
1/09/2009,998.04
2/09/2009,994.75
3/09/2009,1003.24
4/09/2009,1016.4
7/09/2009,1016.4
8/09/2009,1025.39
9/09/2009,1033.37
10/09/2009,1044.14
11/09/2009,1042.73
14/09/2009,1049.34
15/09/2009,1052.63
16/09/2009,1068.76
17/09/2009,1065.49
18/09/2009,1068.3
21/09/2009,1064.66
22/09/2009,1071.66
23/09/2009,1060.87
24/09/2009,1050.78
25/09/2009,1044.38
28/09/2009,1062.98
29/09/2009,1060.61
30/09/2009,1057.08
1/10/2009,1029.85
2/10/2009,1025.21
5/10/2009,1040.46
6/10/2009,1054.72
7/10/2009,1057.58
8/10/2009,1065.48
9/10/2009,1071.49
12/10/2009,1076.19
13/10/2009,1073.19
14/10/2009,1092.02
15/10/2009,1096.56
16/10/2009,1087.68
19/10/2009,1097.91
20/10/2009,1091.06
21/10/2009,1081.4
22/10/2009,1092.91
23/10/2009,1079.6
26/10/2009,1066.95
27/10/2009,1063.41
28/10/2009,1042.63
29/10/2009,1066.11
30/10/2009,1036.19
2/11/2009,1042.88
3/11/2009,1045.41
4/11/2009,1046.5
5/11/2009,1066.63
6/11/2009,1069.3
9/11/2009,1093.08
10/11/2009,1093.01
11/11/2009,1098.51
12/11/2009,1087.24
13/11/2009,1093.48
16/11/2009,1109.3
17/11/2009,1110.32
18/11/2009,1109.8
19/11/2009,1094.9
20/11/2009,1091.38
23/11/2009,1106.24
24/11/2009,1105.65
25/11/2009,1110.63
26/11/2009,1110.63
27/11/2009,1091.49
30/11/2009,1095.63
1/12/2009,1108.86
2/12/2009,1109.24
3/12/2009,1099.92
4/12/2009,1105.98
7/12/2009,1103.25
8/12/2009,1091.94
9/12/2009,1095.95
10/12/2009,1102.35
11/12/2009,1106.41
14/12/2009,1114.11
15/12/2009,1107.93
16/12/2009,1109.18
17/12/2009,1096.08
18/12/2009,1102.47
21/12/2009,1114.05
22/12/2009,1118.02
23/12/2009,1120.59
24/12/2009,1126.48
25/12/2009,1126.48
28/12/2009,1127.78
29/12/2009,1126.2
30/12/2009,1126.42
31/12/2009,1115.1
1/01/2010,1115.1
4/01/2010,1132.99
5/01/2010,1136.52
6/01/2010,1137.14
7/01/2010,1141.7
8/01/2010,1144.98
11/01/2010,1146.98
12/01/2010,1136.22
13/01/2010,1145.68
14/01/2010,1148.46
15/01/2010,1136.03
18/01/2010,1136.03
19/01/2010,1150.23
20/01/2010,1138.04
21/01/2010,1116.48
22/01/2010,1091.76
25/01/2010,1096.79
26/01/2010,1092.17
27/01/2010,1097.5
28/01/2010,1084.53
29/01/2010,1073.87
1/02/2010,1089.19
2/02/2010,1103.32
3/02/2010,1097.28
4/02/2010,1063.11
5/02/2010,1066.19
8/02/2010,1056.75
9/02/2010,1070.52
10/02/2010,1068.14
11/02/2010,1078.47
12/02/2010,1075.51
15/02/2010,1075.51
16/02/2010,1094.87
17/02/2010,1099.51
18/02/2010,1106.75
19/02/2010,1109.17
22/02/2010,1108.02
23/02/2010,1094.6
24/02/2010,1105.24
25/02/2010,1102.94
26/02/2010,1104.49
1/03/2010,1115.71
2/03/2010,1118.31
3/03/2010,1118.79
4/03/2010,1122.97
5/03/2010,1138.7
8/03/2010,1138.51
9/03/2010,1140.45
10/03/2010,1145.61
11/03/2010,1150.24
12/03/2010,1149.99
15/03/2010,1150.51
16/03/2010,1159.46
17/03/2010,1166.21
18/03/2010,1165.83
19/03/2010,1159.9
22/03/2010,1165.81
23/03/2010,1174.17
24/03/2010,1167.72
25/03/2010,1165.73
26/03/2010,1166.59
29/03/2010,1173.22
30/03/2010,1173.27
31/03/2010,1169.43
1/04/2010,1178.1
2/04/2010,1178.1
5/04/2010,1187.44
6/04/2010,1189.44
7/04/2010,1182.45
8/04/2010,1186.44
9/04/2010,1194.37
12/04/2010,1196.48
13/04/2010,1197.3
14/04/2010,1210.65
15/04/2010,1211.67
16/04/2010,1192.13
19/04/2010,1197.52
20/04/2010,1207.18
21/04/2010,1205.95
22/04/2010,1208.67
23/04/2010,1217.28
26/04/2010,1212.05
27/04/2010,1183.71
28/04/2010,1191.36
29/04/2010,1206.78
30/04/2010,1186.69
3/05/2010,1202.26
4/05/2010,1173.6
5/05/2010,1165.9
6/05/2010,1128.15
7/05/2010,1110.89
10/05/2010,1159.73
11/05/2010,1155.79
12/05/2010,1171.67
13/05/2010,1157.44
14/05/2010,1135.68
17/05/2010,1136.94
18/05/2010,1120.8
19/05/2010,1115.05
20/05/2010,1071.59
21/05/2010,1087.69
24/05/2010,1073.65
25/05/2010,1074.03
26/05/2010,1067.95
27/05/2010,1103.06
28/05/2010,1089.41
31/05/2010,1089.41
1/06/2010,1070.71
2/06/2010,1098.38
3/06/2010,1102.83
4/06/2010,1064.88
7/06/2010,1050.48
8/06/2010,1062
9/06/2010,1055.69
10/06/2010,1086.84
11/06/2010,1091.6
14/06/2010,1089.63
15/06/2010,1115.23
16/06/2010,1114.61
17/06/2010,1116.04
18/06/2010,1117.51
21/06/2010,1113.2
22/06/2010,1095.31
23/06/2010,1092.04
24/06/2010,1073.69
25/06/2010,1076.77
28/06/2010,1074.57
29/06/2010,1041.24
30/06/2010,1030.71
1/07/2010,1027.37
2/07/2010,1022.58
5/07/2010,1022.58
6/07/2010,1028.06
7/07/2010,1060.27
8/07/2010,1070.25
9/07/2010,1077.96
12/07/2010,1078.75
13/07/2010,1095.34
14/07/2010,1095.17
15/07/2010,1096.48
16/07/2010,1064.88
19/07/2010,1071.25
20/07/2010,1083.48
21/07/2010,1069.59
22/07/2010,1093.67
23/07/2010,1102.66
26/07/2010,1115.01
27/07/2010,1113.84
28/07/2010,1106.13
29/07/2010,1101.53
30/07/2010,1101.6
2/08/2010,1125.86
3/08/2010,1120.46
4/08/2010,1127.24
5/08/2010,1125.82
6/08/2010,1121.64
9/08/2010,1127.79
10/08/2010,1121.06
11/08/2010,1089.47
12/08/2010,1083.61
13/08/2010,1079.25
16/08/2010,1079.38
17/08/2010,1092.54
18/08/2010,1094.16
19/08/2010,1075.63
20/08/2010,1071.69
23/08/2010,1067.36
24/08/2010,1051.87
25/08/2010,1055.33
26/08/2010,1047.22
27/08/2010,1064.59
30/08/2010,1048.92
31/08/2010,1049.33
1/09/2010,1080.29
2/09/2010,1090.1
3/09/2010,1104.51
6/09/2010,1104.51
7/09/2010,1091.84
8/09/2010,1098.87
9/09/2010,1104.18
10/09/2010,1109.55
13/09/2010,1121.9
14/09/2010,1121.1
15/09/2010,1125.07
16/09/2010,1124.66
17/09/2010,1125.59
20/09/2010,1142.71
21/09/2010,1139.78
22/09/2010,1134.28
23/09/2010,1124.83
24/09/2010,1148.67
27/09/2010,1142.16
28/09/2010,1147.7
29/09/2010,1144.73
30/09/2010,1141.2
1/10/2010,1146.24
4/10/2010,1137.03
5/10/2010,1160.75
6/10/2010,1159.97
7/10/2010,1158.06
8/10/2010,1165.15
11/10/2010,1165.32
12/10/2010,1169.77
13/10/2010,1178.1
14/10/2010,1173.81
15/10/2010,1176.19
18/10/2010,1184.71
19/10/2010,1165.9
20/10/2010,1178.17
21/10/2010,1180.27
22/10/2010,1183.08
25/10/2010,1185.62
26/10/2010,1185.64
27/10/2010,1182.45
28/10/2010,1183.78
29/10/2010,1183.26
1/11/2010,1184.39
2/11/2010,1193.57
3/11/2010,1197.96
4/11/2010,1221.06
5/11/2010,1225.85
8/11/2010,1223.25
9/11/2010,1213.4
10/11/2010,1218.71
11/11/2010,1213.54
12/11/2010,1199.21
15/11/2010,1197.75
16/11/2010,1178.34
17/11/2010,1178.59
18/11/2010,1196.69
19/11/2010,1199.73
22/11/2010,1197.84
23/11/2010,1180.73
24/11/2010,1198.35
25/11/2010,1198.35
26/11/2010,1189.4
29/11/2010,1187.76
30/11/2010,1180.55
1/12/2010,1206.07
2/12/2010,1221.53
3/12/2010,1224.71
6/12/2010,1223.12
7/12/2010,1223.75
8/12/2010,1228.28
9/12/2010,1233
10/12/2010,1240.4
13/12/2010,1240.46
14/12/2010,1241.59
15/12/2010,1235.23
16/12/2010,1242.87
17/12/2010,1243.91
20/12/2010,1247.08
21/12/2010,1254.6
22/12/2010,1258.84
23/12/2010,1256.77
24/12/2010,1256.77
27/12/2010,1257.54
28/12/2010,1258.51
29/12/2010,1259.78
30/12/2010,1257.88
31/12/2010,1257.64
3/01/2011,1271.87
4/01/2011,1270.2
5/01/2011,1276.56
6/01/2011,1273.85
7/01/2011,1271.5
10/01/2011,1269.75
11/01/2011,1274.48
12/01/2011,1285.96
13/01/2011,1283.76
14/01/2011,1293.24
17/01/2011,1293.24
18/01/2011,1295.02
19/01/2011,1281.92
20/01/2011,1280.26
21/01/2011,1283.35
24/01/2011,1290.84
25/01/2011,1291.18
26/01/2011,1296.63
27/01/2011,1299.54
28/01/2011,1276.34
31/01/2011,1286.12
1/02/2011,1307.59
2/02/2011,1304.03
3/02/2011,1307.1
4/02/2011,1310.87
7/02/2011,1319.05
8/02/2011,1324.57
9/02/2011,1320.88
10/02/2011,1321.87
11/02/2011,1329.15
14/02/2011,1332.32
15/02/2011,1328.01
16/02/2011,1336.32
17/02/2011,1340.43
18/02/2011,1343.01
21/02/2011,1343.01
22/02/2011,1315.44
23/02/2011,1307.4
24/02/2011,1306.1
25/02/2011,1319.88
28/02/2011,1327.22
1/03/2011,1306.33
2/03/2011,1308.44
3/03/2011,1330.97
4/03/2011,1321.15
7/03/2011,1310.13
8/03/2011,1321.82
9/03/2011,1320.02
10/03/2011,1295.11
11/03/2011,1304.28
14/03/2011,1296.39
15/03/2011,1281.87
16/03/2011,1256.88
17/03/2011,1273.72
18/03/2011,1279.2
21/03/2011,1298.38
22/03/2011,1293.77
23/03/2011,1297.54
24/03/2011,1309.66
25/03/2011,1313.8
28/03/2011,1310.19
29/03/2011,1319.44
30/03/2011,1328.26
31/03/2011,1325.83
1/04/2011,1332.41
4/04/2011,1332.87
5/04/2011,1332.63
6/04/2011,1335.54
7/04/2011,1333.51
8/04/2011,1328.17
11/04/2011,1324.46
12/04/2011,1314.16
13/04/2011,1314.41
14/04/2011,1314.52
15/04/2011,1319.68
18/04/2011,1305.14
19/04/2011,1312.62
20/04/2011,1330.36
21/04/2011,1337.38
22/04/2011,1337.38
25/04/2011,1335.25
26/04/2011,1347.24
27/04/2011,1355.66
28/04/2011,1360.48
29/04/2011,1363.61
2/05/2011,1361.22
3/05/2011,1356.62
4/05/2011,1347.32
5/05/2011,1335.1
6/05/2011,1340.2
9/05/2011,1346.29
10/05/2011,1357.16
11/05/2011,1342.08
12/05/2011,1348.65
13/05/2011,1337.77
16/05/2011,1329.47
17/05/2011,1328.98
18/05/2011,1340.68
19/05/2011,1343.6
20/05/2011,1333.27
23/05/2011,1317.37
24/05/2011,1316.28
25/05/2011,1320.47
26/05/2011,1325.69
27/05/2011,1331.1
30/05/2011,1331.1
31/05/2011,1345.2
1/06/2011,1314.55
2/06/2011,1312.94
3/06/2011,1300.16
6/06/2011,1286.17
7/06/2011,1284.94
8/06/2011,1279.56
9/06/2011,1289
10/06/2011,1270.98
13/06/2011,1271.83
14/06/2011,1287.87
15/06/2011,1265.42
16/06/2011,1267.64
17/06/2011,1271.5
20/06/2011,1278.36
21/06/2011,1295.52
22/06/2011,1287.14
23/06/2011,1283.5
24/06/2011,1268.45
27/06/2011,1280.1
28/06/2011,1296.67
29/06/2011,1307.41
30/06/2011,1320.64
1/07/2011,1339.67
4/07/2011,1339.67
5/07/2011,1337.88
6/07/2011,1339.22
7/07/2011,1353.22
8/07/2011,1343.8
11/07/2011,1319.49
12/07/2011,1313.64
13/07/2011,1317.72
14/07/2011,1308.87
15/07/2011,1316.14
18/07/2011,1305.44
19/07/2011,1326.73
20/07/2011,1325.84
21/07/2011,1343.8
22/07/2011,1345.02
25/07/2011,1337.43
26/07/2011,1331.94
27/07/2011,1304.89
28/07/2011,1300.67
29/07/2011,1292.28
1/08/2011,1286.94
2/08/2011,1254.05
3/08/2011,1260.34
4/08/2011,1200.07
5/08/2011,1199.38
8/08/2011,1119.46
9/08/2011,1172.53
10/08/2011,1120.76
11/08/2011,1172.64
12/08/2011,1178.81
15/08/2011,1204.49
16/08/2011,1192.76
17/08/2011,1193.89
18/08/2011,1140.65
19/08/2011,1123.53
22/08/2011,1123.82
23/08/2011,1162.35
24/08/2011,1177.6
25/08/2011,1159.27
26/08/2011,1176.8
29/08/2011,1210.08
30/08/2011,1212.92
31/08/2011,1218.89
1/09/2011,1204.42
2/09/2011,1173.97
5/09/2011,1173.97
6/09/2011,1165.24
7/09/2011,1198.62
8/09/2011,1185.9
9/09/2011,1154.23
12/09/2011,1162.27
13/09/2011,1172.87
14/09/2011,1188.68
15/09/2011,1209.11
16/09/2011,1216.01
19/09/2011,1204.09
20/09/2011,1202.09
21/09/2011,1166.76
22/09/2011,1129.56
23/09/2011,1136.43
26/09/2011,1162.95
27/09/2011,1175.38
28/09/2011,1151.06
29/09/2011,1160.4
30/09/2011,1131.42
3/10/2011,1099.23
4/10/2011,1123.95
5/10/2011,1144.03
6/10/2011,1164.97
7/10/2011,1155.46
10/10/2011,1194.89
11/10/2011,1195.54
12/10/2011,1207.25
13/10/2011,1203.66
14/10/2011,1224.58
17/10/2011,1200.86
18/10/2011,1225.38
19/10/2011,1209.88
20/10/2011,1215.39
21/10/2011,1238.25
24/10/2011,1254.19
25/10/2011,1229.05
26/10/2011,1242
27/10/2011,1284.59
28/10/2011,1285.09
31/10/2011,1253.3
1/11/2011,1218.28
2/11/2011,1237.9
3/11/2011,1261.15
4/11/2011,1253.23
7/11/2011,1261.12
8/11/2011,1275.92
9/11/2011,1229.1
10/11/2011,1239.69
11/11/2011,1263.85
14/11/2011,1251.78
15/11/2011,1257.81
16/11/2011,1236.91
17/11/2011,1216.13
18/11/2011,1215.65
21/11/2011,1192.98
22/11/2011,1188.04
23/11/2011,1161.79
24/11/2011,1161.79
25/11/2011,1158.67
28/11/2011,1192.55
29/11/2011,1195.19
30/11/2011,1246.96
1/12/2011,1244.58
2/12/2011,1244.28
5/12/2011,1257.08
6/12/2011,1258.47
7/12/2011,1261.01
8/12/2011,1234.35
9/12/2011,1255.19
12/12/2011,1236.47
13/12/2011,1225.73
14/12/2011,1211.82
15/12/2011,1215.75
16/12/2011,1219.66
19/12/2011,1205.35
20/12/2011,1241.3
21/12/2011,1243.72
22/12/2011,1254
23/12/2011,1265.33
26/12/2011,1265.33
27/12/2011,1265.43
28/12/2011,1249.64
29/12/2011,1263.02
30/12/2011,1257.6
2/01/2012,1257.6
3/01/2012,1277.06
4/01/2012,1277.3
5/01/2012,1281.06
6/01/2012,1277.81
9/01/2012,1280.7
10/01/2012,1292.08
11/01/2012,1292.48
12/01/2012,1295.5
13/01/2012,1289.09
16/01/2012,1289.09
17/01/2012,1293.67
18/01/2012,1308.04
19/01/2012,1314.5
20/01/2012,1315.38
23/01/2012,1316
24/01/2012,1314.65
25/01/2012,1326.05
26/01/2012,1318.43
27/01/2012,1316.33
30/01/2012,1313.01
31/01/2012,1312.41
1/02/2012,1324.09
2/02/2012,1325.54
3/02/2012,1344.9
6/02/2012,1344.33
7/02/2012,1347.05
8/02/2012,1349.96
9/02/2012,1351.95
10/02/2012,1342.64
13/02/2012,1351.77
14/02/2012,1350.5
15/02/2012,1343.23
16/02/2012,1358.04
17/02/2012,1361.23
20/02/2012,1361.23
21/02/2012,1362.21
22/02/2012,1357.66
23/02/2012,1363.46
24/02/2012,1365.74
27/02/2012,1367.59
28/02/2012,1372.18
29/02/2012,1365.68
1/03/2012,1374.09
2/03/2012,1369.63
5/03/2012,1364.33
6/03/2012,1343.36
7/03/2012,1352.63
8/03/2012,1365.91
9/03/2012,1370.87
12/03/2012,1371.09
13/03/2012,1395.95
14/03/2012,1394.28
15/03/2012,1402.6
16/03/2012,1404.17
19/03/2012,1409.75
20/03/2012,1405.52
21/03/2012,1402.89
22/03/2012,1392.78
23/03/2012,1397.11
26/03/2012,1416.51
27/03/2012,1412.52
28/03/2012,1405.54
29/03/2012,1403.28
30/03/2012,1408.47
2/04/2012,1419.04
3/04/2012,1413.38
4/04/2012,1398.96
5/04/2012,1398.08
6/04/2012,1398.08
9/04/2012,1382.2
10/04/2012,1358.59
11/04/2012,1368.71
12/04/2012,1387.57
13/04/2012,1370.26
16/04/2012,1369.57
17/04/2012,1390.78
18/04/2012,1385.14
19/04/2012,1376.92
20/04/2012,1378.53
23/04/2012,1366.94
24/04/2012,1371.97
25/04/2012,1390.69
26/04/2012,1399.98
27/04/2012,1403.36
30/04/2012,1397.91
1/05/2012,1405.82
2/05/2012,1402.31
3/05/2012,1391.57
4/05/2012,1369.1
7/05/2012,1369.58
8/05/2012,1363.72
9/05/2012,1354.58
10/05/2012,1357.99
11/05/2012,1353.39
14/05/2012,1338.35
15/05/2012,1330.66
16/05/2012,1324.8
17/05/2012,1304.86
18/05/2012,1295.22
21/05/2012,1315.99
22/05/2012,1316.63
23/05/2012,1318.86
24/05/2012,1320.68
25/05/2012,1317.82
28/05/2012,1317.82
29/05/2012,1332.42
30/05/2012,1313.32
31/05/2012,1310.33
1/06/2012,1278.04
4/06/2012,1278.18
5/06/2012,1285.5
6/06/2012,1315.13
7/06/2012,1314.99
8/06/2012,1325.66
11/06/2012,1308.93
12/06/2012,1324.18
13/06/2012,1314.88
